Select a supported Tooling Requirement kind.,请选择支持的模具要求类型。
Select a supported acceptance category.,请选择支持的验收类别。
Select a supported evidence disposition.,请选择支持的证据处置。
Select a supported spare kind.,请选择支持的备件类型。
Select the operation-specific Tool Asset command.,请选择操作专用的模具资产命令。
Select the supported Tooling schema version.,请选择支持的模具架构版本。
Set Revision Binding,套件修订绑定
Set Revision Binding Global ID,套件修订绑定全局标识
Set Revision Binding Snapshot Hash,套件修订绑定快照哈希
Spare Recommendation Snapshot,备件建议快照
Supplier source and object identity must be supplied together.,供应商来源和对象身份必须同时提供。
Target Result State,目标结果状态
The Tool Asset command receipt identity cannot be changed.,模具资产命令回执身份不可更改。
The Tool Asset request input contract is invalid.,模具资产请求输入合同无效。
The Tool Asset request operation is invalid.,模具资产请求操作无效。
The Tool Asset request payload hash does not match.,模具资产请求载荷哈希不匹配。
The Tool Asset target result truth is invalid.,模具资产目标结果真值无效。
The acceptance version key hash does not match.,验收版本键哈希不匹配。
The exact Tooling Acceptance Evidence Revision is unavailable for this Asset request.,此资产请求所需的精确模具验收证据修订不可用。
The exact Tooling Master is unavailable for this Asset request.,此资产请求所需的精确模具主档不可用。
The exact Tooling Master is unavailable for this acceptance evidence.,此验收证据所需的精确模具主档不可用。
The exact Tooling Revision is unavailable for this Asset request.,此资产请求所需的精确模具修订不可用。
The exact Tooling Revision is unavailable for this acceptance evidence.,此验收证据所需的精确模具修订不可用。
The exact Tooling Set Revision Binding is unavailable for this Asset request.,此资产请求所需的精确模具套件修订绑定不可用。
The exact Tooling Set Revision Binding is unavailable.,精确的模具套件修订绑定不可用。
The exact physical Tooling Set is unavailable for this Asset request.,此资产请求所需的精确物理模具套件不可用。
The exact physical Tooling Set is unavailable for this acceptance evidence.,此验收证据所需的精确物理模具套件不可用。
The first revision cannot contain a predecessor.,首个修订不能包含前序修订。
The predecessor Tooling Acceptance Evidence Revision is unavailable.,前序模具验收证据修订不可用。
The sealed Tool Asset request is unavailable.,已封存的模具资产请求不可用。
The sealed response does not match its exact Tool Asset request.,已封存响应与其精确模具资产请求不匹配。
The unavailable ERP Asset projection is invalid.,不可用的企业资源计划资产投影无效。
Tool Asset API Version,模具资产 API 版本
Tool Asset Operation,模具资产操作
Tool Asset Request Global ID,模具资产请求全局标识
Tool Asset Request Input Hash,模具资产请求输入哈希
Tool Asset Request Input Snapshot,模具资产请求输入快照
Tool Asset Request Input Snapshot does not match.,模具资产请求输入快照不匹配。
Tool Asset Request Payload Hash,模具资产请求载荷哈希
Tool Asset Request Snapshot,模具资产请求快照
Tool Asset Request State,模具资产请求状态
Tool Asset Request fields do not match the exact snapshot.,模具资产请求字段与精确快照不匹配。
Tool Asset request history cannot be changed.,模具资产请求历史不可更改。
Tool Asset request history cannot be deleted.,模具资产请求历史不可删除。
Tool Asset requests can only be changed through an authorized NPI command.,模具资产请求只能通过已授权的 NPI 命令更改。
Tooling Acceptance Evidence Revision Snapshot,模具验收证据修订快照
Tooling Acceptance Evidence Revision fields do not match the exact snapshot.,模具验收证据修订字段与精确快照不匹配。
Tooling Acceptance Evidence Snapshot Hash does not match.,模具验收证据快照哈希不匹配。
Tooling Master Snapshot Hash,模具主档快照哈希
{field} does not match the exact acceptance evidence.,{field} 与精确验收证据不匹配。
{field} does not match.,{field} 不匹配。
Asset action evidence must use an action or approval-reference role.,资产动作证据必须使用动作或批准引用角色。
Checklist evidence must use the checklist evidence role.,清单证据必须使用清单证据角色。
Confirm the exact local Mock-only boundary.,请确认仅限本地模拟的精确边界。
Customer authorization evidence must use the customer-authorization role.,客户授权证据必须使用客户授权角色。
Repair verification evidence must use the repair-verification role.,维修验证证据必须使用维修验证角色。
tooling_acceptance_evidence.create,创建模具验收证据
tooling_acceptance_evidence_revision,模具验收证据修订
validated_mock,已通过模拟验证
prohibited,已禁止
not_requested,未请求
Technical requirements,技术要求
Quality requirements,质量要求
Cycle and capacity requirements,周期与产能要求
Spares and maintenance requirements,备件与维护要求
Controlled document requirements,受控文件要求
Warranty and responsibility requirements,质保与责任要求
Cost requirements,成本要求
Safety and interface requirements,安全与接口要求
Asset and location requirements,资产与位置要求
Evidence recorded,已记录证据
Evidence missing,缺少证据
Not applicable with reason,不适用并说明原因
Select a physical Tooling Set with an exact Tooling Revision binding.,请选择已精确绑定模具修订版的实体模具套。
Complete the exact acceptance evidence fields and append reason.,请填写精确的验收证据字段和追加原因。
Appending immutable acceptance evidence Revision,正在追加不可变的验收证据修订版
Confirm the Mock-only acknowledgement before preparing the request.,准备请求前请确认仅限模拟的声明。
The selected acceptance evidence no longer has an exact Set binding.,所选验收证据已不再具有精确的模具套绑定。
Preparing local Mock Asset request,正在准备本地模拟资产请求
Loading acceptance and Asset workspace,正在加载验收与资产工作区
Retry acceptance and Asset workspace,重试验收与资产工作区
Acceptance evidence and Asset preparation,验收证据与资产准备
Tooling assurance,模具保证
"Record immutable evidence by physical Set, then validate a local Mock request without inferring approval or ERPNext execution.",按实体模具套记录不可变证据，然后验证本地模拟请求，不推断批准或 ERPNext 执行。
Approval unavailable,批准不可用
Dispatch prohibited,禁止分发
Acceptance and Asset commands are read only in this session.,本会话中的验收与资产命令为只读。
Acceptance and Asset evidence is read only for this user.,此用户对验收与资产证据仅有只读权限。
The server controls evidence and Mock-request permissions.,证据与模拟请求权限由服务器控制。
Acceptance evidence lineage,验收证据沿革
Physical Set,实体模具套
Evidence Revision,证据修订版
Missing,缺少
Revision {{version}},修订版 {{version}}
Inspect,检查
Append Revision,追加修订版
No acceptance evidence Revision has been recorded.,尚未记录验收证据修订版。
Start with a physical Set that has an exact Tooling Revision binding.,请从已精确绑定模具修订版的实体模具套开始。
Record evidence for {{serial}},为 {{serial}} 记录证据
No physical Set has an exact Tooling Revision binding yet.,尚无实体模具套精确绑定模具修订版。
Acceptance truth inspector,验收事实检查器
Stable acceptance identity,稳定验收标识
Recorded at,记录时间
{{recorded}} recorded · {{missing}} missing · {{notApplicable}} not applicable,{{recorded}} 项已记录 · {{missing}} 项缺少 · {{notApplicable}} 项不适用
Asset actions: {{count}},资产动作：{{count}}
Spare recommendations: {{count}},备件建议：{{count}}
Repair records: {{count}},维修记录：{{count}}
Select an acceptance evidence Revision to inspect exact provenance.,请选择验收证据修订版以检查精确来源。
Mock Asset request preparation,模拟资产请求准备
Mock,模拟
Request state,请求状态
Input validation,输入验证
Validated Mock,已通过模拟验证
Business approval,业务批准
Prohibited,已禁止
Target result,目标结果
Not requested,未请求
Acceptance evidence Revision,验收证据修订版
"I confirm this only validates a local Mock draft. It does not approve Tooling, contact ERPNext or create an Asset.",我确认此操作仅验证本地模拟草稿，不会批准模具、联系 ERPNext 或创建资产。
Prepare Mock Asset request,准备模拟资产请求
"This command cannot approve Tooling, dispatch a request, contact ERPNext or create a formal Asset.",此命令不能批准模具、分发请求、联系 ERPNext 或创建正式资产。
ERPNext Asset projection,ERPNext 资产投影
Formal Asset mapping has not been observed from ERPNext.,尚未从 ERPNext 观察到正式资产映射。
Mapping cardinality is zero or one formal Asset per physical Set.,映射基数为每个实体模具套零个或一个正式资产。
ERPNext remains the only editable system for Asset and location truth.,ERPNext 仍是资产与位置事实的唯一可编辑系统。
Prepared Mock request audit,已准备的模拟请求审计
No local Mock Asset request has been prepared.,尚未准备本地模拟资产请求。
Append acceptance evidence Revision,追加验收证据修订版
Record acceptance evidence,记录验收证据
Physical Tooling Set,实体模具套
Append reason,追加原因
Evidence disposition,证据处置
Exact not-applicable reason,精确的不适用原因
Append evidence Revision,追加证据修订版
Record evidence Revision,记录证据修订版
A complete Tooling List header could not be detected.,无法检测到完整的模具清单表头。
A mapping proposal cannot authorize import execution.,映射提案不能授权执行导入。
An import command response can only be sealed once.,导入命令响应只能封存一次。
An import command response must be sealed after success.,导入命令响应必须在成功后封存。
Confirm clamp tonnage and machine type separately.,请分别确认锁模吨位和机台类型。
Confirm how the unmapped source column should be handled.,请确认如何处理未映射的源列。
Confirm the proposed Tooling relationship.,请确认建议的模具关系。
Confirm the state separated from the Tooling number.,请确认从模具编号中分离出的状态。
Confirmation state must be true or false.,确认状态必须为是或否。
Correct the workbook formula error.,请修正工作簿公式错误。
Customer Scope ID,客户范围标识
Detected Column Snapshot,检测列快照
Detected Header Row,检测到的表头行
Detected Region Snapshot,检测区域快照
Detected source columns must be unique.,检测到的源列必须唯一。
Detected source headers must be unique.,检测到的源表头必须唯一。
Detection Policy Version,检测策略版本
Enter a Tooling number or confirm a supported relationship.,请输入模具编号或确认受支持的关系。
Enter one supported value and unit.,请输入一个受支持的数值和单位。
Enter the required source value.,请输入必填源值。
Execution Eligible,可执行
Formula Error Snapshot,公式错误快照
Image Anchor Snapshot,图片锚点快照
Import preview requires at least one source row.,导入预览至少需要一个源数据行。
Inspection Policy Version,检查策略版本
Inspection Snapshot Hash,检查快照哈希
Inspection Version,检查版本
Legacy Grade is retained without inferred meaning.,保留旧版等级且不推断其含义。
Mapping Entry Snapshot,映射条目快照
Mapping Revision Reason,映射修订原因
Mapping Template Key,映射模板键
Mapping Version Key Hash,映射版本键哈希
Mapping Version Key Hash does not match.,映射版本键哈希不匹配。
Mapping does not match the detected source columns.,映射与检测到的源列不匹配。
Mapping entries must cover unique source columns.,映射条目必须覆盖唯一源列。
NPI Tooling Import Batch,NPI 模具导入批次
NPI Tooling Import Command Idempotency,NPI 模具导入命令幂等记录
NPI Tooling Import Inspection Revision,NPI 模具导入检查修订
NPI Tooling Import Mapping Revision,NPI 模具导入映射修订
NPI Tooling Import Preview Revision,NPI 模具导入预览修订
Passive Inspection Report Hash,被动检查报告哈希
Preview Row Snapshot,预览行快照
Production mapping approval is unavailable.,生产映射批准不可用。
Provide a list value.,请提供列表值。
Provide a lowercase SHA-256 value.,请提供小写 SHA-256 值。
Provide a positive whole number.,请提供正整数。
Provide a timezone-aware UTC date and time.,请提供带时区的协调世界时日期和时间。
Provide a valid UUID.,请提供有效的 UUID。
Provide a valid bounded text value.,请提供有效且长度受限的文本值。
Provide a valid stable code.,请提供有效的稳定代码。
Provide an object value.,请提供对象值。
Receipt Key does not match the actor-bound import command scope.,回执键与绑定操作人的导入命令范围不匹配。
Region end cannot be before region start.,区域结束位置不能早于开始位置。
Select a supported Tooling import command operation.,请选择受支持的模具导入命令操作。
Select a supported XLSX media type.,请选择受支持的工作簿媒体类型。
Select a supported mapping revision state.,请选择受支持的映射修订状态。
Select a supported workbook region.,请选择受支持的工作簿区域。
Select a valid import actor.,请选择有效的导入操作人。
Select a valid mapping actor.,请选择有效的映射操作人。
Select a workbook with exactly one Tooling List worksheet.,请选择只包含一个模具清单工作表的工作簿。
Select an XLSX workbook.,请选择工作簿。
Select an exact import source.,请选择精确的导入源。
Source Column Signature,源列签名
Source File Name,源文件名
Source Media Type,源媒体类型
Source SHA-256,源 SHA-256
Source Size in Bytes,源文件字节数
The Tooling import command receipt does not match its Project.,模具导入命令回执与其项目不匹配。
The exact Project is unavailable for this Tooling import.,此模具导入所需的精确项目不可用。
The exact Tooling Import Batch is unavailable.,精确的模具导入批次不可用。
The exact Tooling Import Inspection Revision is unavailable.,精确的模具导入检查修订不可用。
The exact Tooling Import Mapping Revision is unavailable.,精确的模具导入映射修订不可用。
The exact clean private XLSX File Revision is unavailable.,精确、干净且私有的工作簿文件修订不可用。
Tooling Import Batch,模具导入批次
Tooling Import Inspection Revision,模具导入检查修订
Tooling Import Inspection Snapshot,模具导入检查快照
Tooling Import Mapping Revision,模具导入映射修订
Tooling Import Mapping Snapshot,模具导入映射快照
Tooling Import Preview Snapshot,模具导入预览快照
Tooling Import Source Snapshot,模具导入源快照
Tooling import fields do not match the exact snapshot.,模具导入字段与精确快照不匹配。
Tooling import history can only be written by the controlled import command.,模具导入历史只能由受控导入命令写入。
Tooling import history cannot be deleted.,不能删除模具导入历史。
Tooling import history is immutable.,模具导入历史不可变。
Tooling import snapshot hash does not match.,模具导入快照哈希不匹配。
Transformation Policy Version,转换策略版本
Workbook hash does not match the exact File Revision.,工作簿哈希与精确文件修订不匹配。
Workbook inspection requires a data region.,工作簿检查需要数据区域。
Workbook inspection requires a primary data region.,工作簿检查需要主数据区域。
Workbook inspection requires detected source columns.,工作簿检查需要检测到的源列。
Worksheet Name,工作表名称
A non-mutating import row cannot claim target truth.,未发生变更的导入行不能声明目标真值。
A rollback result requires retained import row truth.,回滚结果需要保留导入行真值。
A successful import row requires exact target truth.,成功的导入行需要精确目标真值。
Import job state does not match its row results.,导入任务状态与其行结果不匹配。
Job update time cannot be earlier than queue time.,任务更新时间不能早于排队时间。
Select a supported Tooling import job state.,请选择受支持的模具导入任务状态。
Select a supported import row result state.,请选择受支持的导入行结果状态。
A row requiring confirmation must remain blocked.,需要确认的行必须保持阻断状态。
An ambiguous image anchor requires human confirmation.,不明确的图片锚点需要人工确认。
An unmapped source column cannot claim a target field.,未映射的源列不能声明目标字段。
Detected columns must use the controlled column shape.,检测列必须使用受控列结构。
Detected images must use the controlled anchor shape.,检测图片必须使用受控锚点结构。
Detected regions must use the controlled region shape.,检测区域必须使用受控区域结构。
Import preview rows must use the controlled preview shape.,导入预览行必须使用受控预览结构。
Import preview source rows must be unique.,导入预览源数据行必须唯一。
Mapping entries must use the controlled mapping shape.,映射条目必须使用受控映射结构。
Preview row reason codes must be unique.,预览行原因代码必须唯一。
Preview row source fields must be unique.,预览行源字段必须唯一。
Preview rows require controlled field outcomes.,预览行需要受控字段结果。
Provide a bounded raw workbook value.,请提供长度受限的原始工作簿值。
Provide a valid formula error reference.,请提供有效的公式错误引用。
Provide a valid lowercase content hash.,请提供有效的小写内容哈希。
Provide a valid worksheet cell reference.,请提供有效的工作表单元格引用。
Provide bounded normalized candidates.,请提供长度受限的规范化候选值。
Provide controlled field findings.,请提供受控字段发现。
Select a supported image-anchor confidence.,请选择受支持的图片锚点置信度。
Select a supported import finding severity.,请选择受支持的导入发现严重程度。
Select a supported mapping disposition.,请选择受支持的映射处置。
Select a supported preview action.,请选择受支持的预览动作。
Select a supported semantic classification.,请选择受支持的语义分类。
Select a supported separated state candidate.,请选择受支持的分离状态候选值。
Validation rule keys must be unique.,验证规则键必须唯一。
tooling_import_batch.create,创建模具导入批次
tooling_import_inspection.create,创建模具导入检查
tooling_import_mapping.create,创建模具导入映射
tooling_import_preview.create,创建模具导入预览
tooling_import_confirmation.create,创建模具导入确认
tooling_import_execution.start,启动模具导入执行
tooling_import_execution.retry,重试模具导入执行
tooling_import_correction.export,导出模具导入修正文件
tooling_import_rollback.evaluate,评估模具导入回滚
tooling_import_rollback.execute,执行模具导入回滚
tooling_import_batch,模具导入批次
tooling_import_inspection_revision,模具导入检查修订
tooling_import_mapping_revision,模具导入映射修订
tooling_import_preview_revision,模具导入预览修订
tooling_import_job,模具导入任务
tooling_import_correction_artifact,模具导入修正产物
proposal,提案
approved_fixture,已批准的合成夹具
Downstream reference count cannot be negative.,下游引用数量不能为负数。
Import field results must cover unique source columns.,导入字段结果必须覆盖唯一的源列。
Import field results must use the controlled field shape.,导入字段结果必须使用受控字段结构。
Import job row results must be unique.,导入任务行结果必须唯一。
Import job rows must use the controlled result shape.,导入任务行必须使用受控结果结构。
Import mapping does not match the exact inspection revision.,导入映射与精确的检查修订不匹配。
Import mapping does not match the exact source snapshot.,导入映射与精确的源快照不匹配。
Import preview does not match the exact source snapshot.,导入预览与精确的源快照不匹配。
Mapping customer scope does not match the import source.,映射客户范围与导入源不匹配。
Reviewed mapping contains an unknown source column.,已复核的映射包含未知源列。
Reviewed mapping source columns must be unique.,已复核的映射源列必须唯一。
Rollback action must be create or update.,回滚动作必须是创建或更新。
Rollback evidence states must be true or false.,回滚证据状态必须为真或假。
Select a supported rollback decision.,请选择受支持的回滚决定。
Workbook metadata does not match the exact File Revision.,工作簿元数据与精确的文件修订不匹配。
Workbook size exceeds the import limit.,工作簿大小超过导入限制。
A preview confirmation cannot replace earlier evidence.,预览确认不能替换先前的证据。
A relationship confirmation cannot claim an image anchor.,关系确认不能声明图像锚点。
A successor preview requires an exact predecessor.,后续预览需要精确的前序版本。
Enter at least one preview confirmation.,请至少输入一项预览确认。
Inspection snapshot integrity check failed.,检查快照完整性校验失败。
Mapping snapshot integrity check failed.,映射快照完整性校验失败。
Preview confirmations must be unique.,预览确认必须唯一。
Preview confirmations must use the controlled confirmation shape.,预览确认必须使用受控确认结构。
Preview predecessor identity and hash must be provided together.,必须同时提供预览前序标识和哈希。
Preview snapshot integrity check failed.,预览快照完整性校验失败。
Select a row that still requires confirmation.,请选择仍需确认的行。
Select a supported Tooling import snapshot.,请选择受支持的模具导入快照。
Select a supported confirmation kind.,请选择受支持的确认类型。
Select a supported confirmation target.,请选择受支持的确认目标。
Select a valid confirmation actor.,请选择有效的确认执行人。
Select the exact image anchor.,请选择精确的图像锚点。
The first preview revision cannot have a predecessor.,首个预览修订不能有前序版本。
Predecessor Preview Revision,前序预览修订
Preview Confirmation Snapshot,预览确认快照
Preview Global ID,预览全局标识
Preview Version,预览版本
Preview Version Key Hash,预览版本键哈希
Preview Version Key Hash does not match.,预览版本键哈希不匹配。
The exact predecessor Preview Revision is unavailable.,精确的前序预览修订不可用。
The Tooling import workspace is temporarily unavailable.,模具导入工作区暂时不可用。
The XLSX workbook failed passive safety inspection.,电子表格工作簿未通过被动安全检查。
Enter a valid stable code.,请输入有效的稳定代码。
Enter a valid lowercase hash.,请输入有效的小写哈希。
tooling_import_correction.download,下载模具导入修正文件
tooling_import_reconciliation.create,创建模具导入对账
tooling_import_reconciliation_revision,模具导入对账修订
A new Tooling import job must start as queued attempt one.,新的模具导入任务必须从排队中的第一次尝试开始。
A queued import attempt cannot already contain results.,排队中的导入尝试不能已经包含结果。
Correction Artifact Global ID,修正产物全局标识
Correction Entry Count,修正条目数量
Correction File Name,修正文件名
Correction Media Type,修正媒体类型
Correction SHA-256,修正文件 SHA-256
Correction Size in Bytes,修正文件字节数
Correction fields must be unique.,修正字段必须唯一。
Correction values cannot start with a spreadsheet formula marker.,修正值不能以电子表格公式标记开头。
Corrections may only target failed retryable fields.,修正只能针对失败且可重试的字段。
Corrections must use the controlled shape.,修正必须使用受控结构。
Enter a bounded correction value.,请输入长度受限的修正值。
Enter a bounded value.,请输入长度受限的值。
Enter a timezone-aware timestamp.,请输入带时区的时间戳。
"Enter between one and 5,000 corrections.",请输入 1 到 5000 项修正。
Execution Field Binding Snapshot,执行字段绑定快照
Fixture Mapping Version,合成测试数据映射版本
Fixture execution may only create the controlled synthetic Part target.,合成测试执行只能创建受控的合成零件目标。
Fixture mapping bindings must use the controlled shape.,合成测试映射绑定必须使用受控结构。
Fixture mapping source headers must be unique.,合成测试映射源表头必须唯一。
Import Attempt,导入尝试
Import Field Result Snapshot,导入字段结果快照
Import Job State,导入任务状态
Import Provenance Hash,导入来源证明哈希
Import Reconciliation Item Snapshot,导入对账条目快照
Import Row Result Key Hash,导入行结果键哈希
Import Row Result Key Hash does not match.,导入行结果键哈希不匹配。
Import Row Result State,导入行结果状态
Import Target Action,导入目标动作
Import Verification Kind,导入验证类型
Job Snapshot Hash,任务快照哈希
NPI Tooling Import Correction Artifact,NPI 模具导入修正产物
NPI Tooling Import Job,NPI 模具导入任务
NPI Tooling Import Mapping Activation,NPI 模具导入映射激活
NPI Tooling Import Reconciliation Revision,NPI 模具导入对账修订
NPI Tooling Import Row Result,NPI 模具导入行结果
NPI Tooling Import Target Binding,NPI 模具导入目标绑定
Preview Snapshot Hash,预览快照哈希
Queued At,排队时间
Reconciliation items must use the controlled shape.,对账条目必须使用受控结构。
Reconciliation target results must be unique.,对账目标结果必须唯一。
Select a UUIDv4 identifier.,请选择 UUID 第 4 版标识。
Select a supported controlled code.,请选择受支持的受控代码。
Select a supported import verification kind.,请选择受支持的导入验证类型。
Select a supported reconciliation state.,请选择受支持的对账状态。
Select a valid identifier.,请选择有效标识。
Select a valid source row.,请选择有效的源数据行。
Select the controlled synthetic fixture mapping version.,请选择受控的合成测试数据映射版本。
Source Row,源数据行
Target Root Global ID,目标根全局标识
The Tooling import attempt does not match the state transition.,模具导入尝试与状态转换不匹配。
The Tooling import job state transition is not allowed.,不允许此模具导入任务状态转换。
The Tooling import job version must advance exactly once.,模具导入任务版本必须恰好递增一次。
The exact Tooling Import Job is unavailable.,精确的模具导入任务不可用。
The exact approved fixture mapping is unavailable.,精确的已批准合成测试映射不可用。
The exact executable Tooling import preview is unavailable.,精确的可执行模具导入预览不可用。
The exact fixture mapping activation is unavailable.,精确的合成测试映射激活不可用。
The exact private correction file is unavailable.,精确的私有修正文件不可用。
The exact successful import row result is unavailable.,精确的成功导入行结果不可用。
The import job has no failed retryable rows.,导入任务没有失败且可重试的行。
Tooling Import Correction Artifact Snapshot,模具导入修正产物快照
Tooling Import Job,模具导入任务
Tooling Import Job Snapshot,模具导入任务快照
Tooling Import Mapping Activation,模具导入映射激活
Tooling Import Mapping Activation Snapshot,模具导入映射激活快照
Tooling Import Preview Revision,模具导入预览修订
Tooling Import Reconciliation Snapshot,模具导入对账快照
Tooling Import Row Result,模具导入行结果
Tooling Import Row Result Snapshot,模具导入行结果快照
Tooling Import Target Binding Snapshot,模具导入目标绑定快照
"Import job failure code, message and trace must be supplied together.",必须同时提供导入任务失败代码、消息和追踪标识。
Only a final failed import job can record a job-level failure.,只有最终失败的导入任务才能记录任务级失败。
The Tooling import job state does not allow this command.,当前模具导入任务状态不允许执行此命令。
Select exact unique Tooling import rollback targets.,请选择精确且唯一的模具导入回滚目标。
queued,排队中
partially_succeeded,部分成功
rolled_back,已回滚
rollback_denied,回滚被拒绝
reconciliation,对账
rollback_eligibility,回滚资格
rollback_result,回滚结果
updated,已更新
skipped,已跳过
confirmation_required,需要确认
create,创建
update,更新
Execution field bindings do not match the activation snapshot.,执行字段绑定与激活快照不匹配。
Import field results do not match the row result snapshot.,导入字段结果与行结果快照不匹配。
Import reconciliation items do not match the exact snapshot.,导入对账条目与精确快照不匹配。
Only the controlled created Part Revision target can be bound.,只能绑定受控创建的零件修订目标。
The exact imported Part Revision is unavailable.,精确的已导入零件修订不可用。
The exact imported Part is unavailable.,精确的已导入零件不可用。
A retry attempt requires an exact correction artifact.,重试尝试需要精确的修正产物。
Correction Artifact Snapshot Hash,修正产物快照哈希
Correction artifact identity and hash must be supplied together.,必须同时提供修正产物标识和哈希。
The correction artifact can only change when a retry is queued.,只有在重试排队时才能更改修正产物。
The exact correction artifact is unavailable.,精确的修正产物不可用。
The first import attempt cannot use a correction artifact.,首次导入尝试不能使用修正产物。
The field was imported.,字段已导入。
The source field was retained as import provenance.,源字段已保留为导入来源记录。
The row could not be imported. Retry with the trace identifier.,无法导入此行。请使用追踪标识重试。
"The import worker lost its exact actor, Project, source, preview, or mapping authority.",导入工作进程失去了精确的执行人、项目、来源、预览或映射权限。
The preview row is not eligible for execution.,预览行不符合执行条件。
Open Tooling List import,打开模具清单导入
Upload,上传
Detect,检测
Map,映射
Transform,转换
Validate,验证
Execute,执行
Audit,审计
Rolled back,已回滚
Rollback denied,回滚被拒绝
Skipped,已跳过
See the trace identifier for the exact failure.,请查看追踪标识以了解确切失败原因。
Matched,匹配
Changed,已更改
Used downstream,已被下游使用
Loading Tooling List import workspace,正在加载模具清单导入工作区
Enter every required registered workbook reference.,请输入所有必填的已登记工作簿引用。
Registering the controlled workbook,正在登记受控工作簿
Inspecting workbook structure,正在检查工作簿结构
Enter a reason for the mapping proposal.,请输入映射提案原因。
Creating a mapping proposal,正在创建映射提案
Transforming and validating workbook rows,正在转换并验证工作簿数据行
Enter every required confirmation value.,请输入所有必填的确认值。
Confirming the immutable preview,正在确认不可变预览
Queuing the exact preview for import,正在将精确预览加入导入队列
Enter the exact failed field and its corrected value.,请输入精确的失败字段及其修正值。
Creating a controlled correction file,正在创建受控修正文件
Downloading the controlled correction file,正在下载受控修正文件
Retrying exact failed rows,正在重试精确的失败数据行
Reconciling imported targets,正在对账已导入目标
Evaluating rollback eligibility,正在评估回滚资格
Rolling back eligible imported targets,正在回滚符合条件的已导入目标
Tooling List import unavailable,模具清单导入不可用
Return to Tooling cockpit,返回模具驾驶舱
Tooling List import,模具清单导入
Selected Project,所选项目
Batch,批次
Controlled workbook worker workspace,受控工作簿工作进程工作区
Project-first import boundary,项目优先导入边界
Production mapping is unavailable.,生产映射不可用。
Only approved synthetic fixture mappings can reach execution in this checkpoint.,此检查点仅允许已批准的合成测试夹具映射进入执行。
Approved synthetic fixture mapping is active.,已批准的合成测试夹具映射已启用。
Production mapping activation remains disabled.,生产映射激活仍处于禁用状态。
Tooling List import is read only in this session.,此会话中的模具清单导入为只读。
The exact command is processing. Keep this workspace open.,精确命令正在处理。请保持此工作区打开。
Registered batches,已登记批次
Preview rows,预览数据行
Retryable failures,可重试失败
Tooling import steps,模具导入步骤
1. Register controlled workbook,1. 登记受控工作簿
Register an existing private Frappe File revision. The browser does not upload or parse the workbook.,登记现有的私有 Frappe 文件修订。浏览器不会上传或解析工作簿。
Customer scope,客户范围
SHA-256 digest,SHA-256 摘要
Register controlled workbook,登记受控工作簿
Workbook,工作簿
Registered at,登记时间
No Tooling List import batch is registered.,尚未登记模具清单导入批次。
Register one controlled workbook revision to begin.,请登记一个受控工作簿修订以开始。
2. Detect workbook structure,2. 检测工作簿结构
Worksheet,工作表
Header row,表头行
Detected columns,已检测列
Detected regions,已检测区域
Formula errors,公式错误
Image anchors,图像锚点
Header cell,表头单元格
Source column,源列
Ordinal,序号
Workbook structure has not been detected.,尚未检测工作簿结构。
Detection is passive and creates an immutable report.,检测为被动操作并会创建不可变报告。
Select a registered batch before detection.,请先选择已登记批次再进行检测。
Detect workbook structure,检测工作簿结构
3. Propose field mapping,3. 提出字段映射
Complete workbook detection before proposing a mapping.,请先完成工作簿检测再提出映射。
Mapping template,映射模板
Proposal reason,提案原因
Disposition,处置方式
Candidate object,候选对象
Candidate field,候选字段
Transformation,转换规则
Candidate,候选
Not proposed,未提出
Create mapping proposal,创建映射提案
4. Transform rows,4. 转换数据行
Mapping state,映射状态
Approved fixture,已批准测试夹具
Proposal,提案
Source signature,源签名
Mapping snapshot,映射快照
"Transformation preserves raw values, normalized candidates and validation findings in one immutable preview.",转换会在一个不可变预览中保留原始值、规范化候选值和验证发现。
Transform and validate,转换并验证
Create a mapping proposal before transforming rows.,请先创建映射提案再转换数据行。
5. Validate findings,5. 验证发现
Row,数据行
Finding,发现
Warning,警告
No validation finding blocks this preview.,没有验证发现阻止此预览。
Review the immutable row preview before execution.,执行前请审查不可变数据行预览。
Transform rows before reviewing validation findings.,请先转换数据行再审查验证发现。
Review immutable preview,审查不可变预览
6. Review immutable preview,6. 审查不可变预览
Raw value,原始值
Normalized candidate,规范化候选值
Eligibility,资格
Create,创建
Update,更新
Skip,跳过
Eligible,符合条件
Required confirmation,必需确认
Confirmation kind,确认类型
Image anchor,图像锚点
Source row,源数据行
Anchor key,锚点键
Selected target object,所选目标对象
Target snapshot hash,目标快照哈希
Confirm preview relationship,确认预览关系
I reviewed the exact immutable preview and execution eligibility.,我已审查精确的不可变预览和执行资格。
Continue to execution,继续执行
No immutable preview is available.,没有可用的不可变预览。
7. Execute and recover,7. 执行与恢复
The reviewed preview is eligible for execution.,已审查预览符合执行条件。
The preview is not eligible for execution.,预览不符合执行条件。
Execute exact preview,执行精确预览
Attempt,尝试
Not available,不可用
Final failures,最终失败
The worker result is polled from the exact job resource.,系统从精确任务资源轮询工作进程结果。
Target,目标
Not created,未创建
Correct and retry failed rows,修正并重试失败数据行
Corrected value,修正值
Correction file,修正文件
Entries,条目数
Download correction file,下载修正文件
Retry exact failed rows,重试精确的失败数据行
Create controlled correction file,创建受控修正文件
Review audit and reconciliation,审查审计与对账
Complete an immutable preview before execution.,执行前请完成不可变预览。
